tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index
5000000451	6000000566	sp	1	1	King	NNP	L+H*	k I N	1	L-L%	5
5000000451	6000000566	sp	1	1	"Henry's"	NN	L+H*	h E n	1	L-L%	5
5000000451	6000000566	sp	1	1	"Henry's"	NN	L+H*	r i	0	L-L%	5
5000000451	6000000566	sp	1	1	"Henry's"	POS		z	0	L-L%	5
5000000451	6000000566	sp	1	1	head	NN	!H*	h E d	1	L-L%	5
5000000451	6000000566	sp	1	1	.	.				L-L%	5
5000000451	6000000575	sp	1	1	And	CC		{ n d	1	H-L%	4
5000000451	6000000575	sp	1	1	so	RB		s @U	1	H-L%	4
5000000451	6000000575	sp	1	1	do	VBP		d u	1	H-L%	4
5000000451	6000000575	sp	1	1	I.	RB		AI	1	H-L%	4
5000000451	6000000575	sp	1	1	I.	.				H-L%	4
5000000451	6000000575	sp	1	2	Victorious	JJ	L+H*	v I k	0	H-L%	4
5000000451	6000000575	sp	1	2	Victorious	JJ	L+H*	t O	1	H-L%	4
5000000451	6000000575	sp	1	2	Victorious	JJ	L+H*	r i	0	H-L%	4
5000000451	6000000575	sp	1	2	Victorious	JJ	L+H*	@ s	0	H-L%	4
5000000451	6000000575	sp	1	2	Prince	NNP	L+H*	p r I n s	1	H-L%	4
5000000451	6000000575	sp	1	2	of	IN		V v	1	H-L%	4
5000000451	6000000575	sp	1	2	York	NNP	L+H*	j O r k	1	H-L%	4
5000000451	6000000575	sp	1	2	,	,				H-L%	4
5000000451	6000000575	sp	1	3	Before	IN		b I	0	H-L%	4
5000000451	6000000575	sp	1	3	Before	IN		f O r	1	H-L%	4
5000000451	6000000575	sp	1	3	I	PRP		AI	1	H-L%	4
5000000451	6000000575	sp	1	3	see	VBP		s i	1	H-L%	4
5000000451	6000000575	sp	1	3	thee	PRP		D i	1	H-L%	4
5000000451	6000000575	sp	1	3	seated	VBN	L+H*	s i	1	H-L%	4
5000000451	6000000575	sp	1	3	seated	VBN	L+H*	t @ d	0	H-L%	4
5000000451	6000000575	sp	1	3	in	IN		I n	1	H-L%	4
5000000451	6000000575	sp	1	3	that	DT		D { t	1	H-L%	4
5000000451	6000000575	sp	1	3	throne	NN	L+H*	T r @U n	1	H-L%	4
5000000451	6000000575	sp	1	3	Which	WDT		w I tS	1	H-L%	4
5000000451	6000000575	sp	1	3	now	RB		n aU	1	H-L%	4
5000000451	6000000575	sp	1	3	the	DT		D @	0	H-L%	4
5000000451	6000000575	sp	1	3	house	NN	L+H*	h aU s	1	H-L%	4
5000000451	6000000575	sp	1	3	of	IN		V v	1	H-L%	4
5000000451	6000000575	sp	1	3	Lancaster	NNP	L+H*	l { n	1	H-L%	4
5000000451	6000000575	sp	1	3	Lancaster	NNP	L+H*	k { s	0	H-L%	4
5000000451	6000000575	sp	1	3	Lancaster	NNP	L+H*	t r=	0	H-L%	4
5000000451	6000000575	sp	1	3	usurps	NNP	L+H*	j u	1	H-L%	4
5000000451	6000000575	sp	1	3	usurps	NNP	L+H*	s r= p s	0	H-L%	4
5000000451	6000000575	sp	1	3	,	,				H-L%	4
5000000451	6000000575	sp	1	4	I	PRP		AI	1	L-L%	5
5000000451	6000000575	sp	1	4	vow	RB		v aU	1	L-L%	5
5000000451	6000000575	sp	1	4	by	IN		b AI	1	L-L%	5
5000000451	6000000575	sp	1	4	heaven	NN	L+H*	h E	1	L-L%	5
5000000451	6000000575	sp	1	4	heaven	NN	L+H*	v @ n	0	L-L%	5
5000000451	6000000575	sp	1	4	these	DT		D i z	1	L-L%	5
5000000451	6000000575	sp	1	4	eyes	NNS	L+H*	AI z	1	L-L%	5
5000000451	6000000575	sp	1	4	shall	MD		S { l	1	L-L%	5
5000000451	6000000575	sp	1	4	never	RB		n E	1	L-L%	5
5000000451	6000000575	sp	1	4	never	RB		v r=	0	L-L%	5
5000000451	6000000575	sp	1	4	close	VB	!H*	k l @U s	1	L-L%	5
5000000451	6000000575	sp	1	4	.	.				L-L%	5
5000000451	6000000575	sp	2	1	This	DT		D I s	1	H-L%	4
5000000451	6000000575	sp	2	1	is	VBZ		I z	1	H-L%	4
5000000451	6000000575	sp	2	1	the	DT		D @	0	H-L%	4
5000000451	6000000575	sp	2	1	palace	NN	L+H*	p {	1	H-L%	4
5000000451	6000000575	sp	2	1	palace	NN	L+H*	l @ s	0	H-L%	4
5000000451	6000000575	sp	2	1	of	IN		V v	1	H-L%	4
5000000451	6000000575	sp	2	1	the	DT		D @	0	H-L%	4
5000000451	6000000575	sp	2	1	fearful	JJ	L+H*	f I r	1	H-L%	4
5000000451	6000000575	sp	2	1	fearful	JJ	L+H*	f @ l	0	H-L%	4
5000000451	6000000575	sp	2	1	king	NN	L+H*	k I N	1	H-L%	4
5000000451	6000000575	sp	2	1	,	,				H-L%	4
5000000451	6000000575	sp	2	2	And	CC		{ n d	1	H-L%	4
5000000451	6000000575	sp	2	2	this	DT		D I s	1	H-L%	4
5000000451	6000000575	sp	2	2	the	DT		D @	0	H-L%	4
5000000451	6000000575	sp	2	2	regal	JJ	L+H*	r i	1	H-L%	4
5000000451	6000000575	sp	2	2	regal	JJ	L+H*	g @ l	0	H-L%	4
5000000451	6000000575	sp	2	2	seat	NN	L+H*	s i t	1	H-L%	4
5000000451	6000000575	sp	2	2	:	:				H-L%	4
5000000451	6000000575	sp	2	3	possess	VBP		p @	0	H-L%	4
5000000451	6000000575	sp	2	3	possess	VBP		z E s	1	H-L%	4
5000000451	6000000575	sp	2	3	it	PRP		I t	1	H-L%	4
5000000451	6000000575	sp	2	3	,	,				H-L%	4
5000000451	6000000575	sp	2	4	York	NNP	L+H*	j O r k	1	H-L%	4
5000000451	6000000575	sp	2	4	:	:				H-L%	4
5000000451	6000000575	sp	2	5	For	IN		f O r	1	L-L%	6
5000000451	6000000575	sp	2	5	this	DT		D I s	1	L-L%	6
5000000451	6000000575	sp	2	5	is	VBZ		I z	1	L-L%	6
5000000451	6000000575	sp	2	5	thine	NN	L+H*	D AI n	1	L-L%	6
5000000451	6000000575	sp	2	5	and	CC		{ n d	1	L-L%	6
5000000451	6000000575	sp	2	5	not	RB		n A t	1	L-L%	6
5000000451	6000000575	sp	2	5	King	NNP	L+H*	k I N	1	L-L%	6
5000000451	6000000575	sp	2	5	"Henry's"	NN	L+H*	h E n	1	L-L%	6
5000000451	6000000575	sp	2	5	"Henry's"	NN	L+H*	r i	0	L-L%	6
5000000451	6000000575	sp	2	5	"Henry's"	POS		z	0	L-L%	6
5000000451	6000000575	sp	2	5	heirs	JJ	!H*	E r z	1	L-L%	6
5000000451	6000000575	sp	2	5	.	.				L-L%	6
5000000451	6000000602	sp	1	1	Assist	NNP	L+H*	@	0	H-L%	4
5000000451	6000000602	sp	1	1	Assist	NNP	L+H*	s I s t	1	H-L%	4
5000000451	6000000602	sp	1	1	me	PRP		m i	1	H-L%	4
5000000451	6000000602	sp	1	1	,	,				H-L%	4
5000000451	6000000602	sp	1	2	then	RB		D E n	1	H-L%	4
5000000451	6000000602	sp	1	2	,	,				H-L%	4
5000000451	6000000602	sp	1	3	sweet	JJ	L+H*	s w i t	1	H-L%	4
5000000451	6000000602	sp	1	3	Warwick	NNP	L+H*	w O	1	H-L%	4
5000000451	6000000602	sp	1	3	Warwick	NNP	L+H*	r w I k	0	H-L%	4
5000000451	6000000602	sp	1	3	,	,				H-L%	4
5000000451	6000000602	sp	1	4	and	CC		{ n d	1	H-L%	4
5000000451	6000000602	sp	1	4	I	PRP		AI	1	H-L%	4
5000000451	6000000602	sp	1	4	will	MD		w I l	1	H-L%	4
5000000451	6000000602	sp	1	4	;	:				H-L%	4
5000000451	6000000602	sp	1	5	For	IN		f O r	1	L-L%	5
5000000451	6000000602	sp	1	5	hither	NN	L+H*	h I	1	L-L%	5
5000000451	6000000602	sp	1	5	hither	NN	L+H*	D r=	0	L-L%	5
5000000451	6000000602	sp	1	5	we	PRP		w i	1	L-L%	5
5000000451	6000000602	sp	1	5	have	VBP		h { v	1	L-L%	5
5000000451	6000000602	sp	1	5	broken	VBN	L+H*	b r @U	1	L-L%	5
5000000451	6000000602	sp	1	5	broken	VBN	L+H*	k @ n	0	L-L%	5
5000000451	6000000602	sp	1	5	in	IN		I n	1	L-L%	5
5000000451	6000000602	sp	1	5	by	IN		b AI	1	L-L%	5
5000000451	6000000602	sp	1	5	force	NN	!H*	f O r s	1	L-L%	5
5000000451	6000000602	sp	1	5	.	.				L-L%	5
5000000451	6000000614	sp	1	1	"We'll"	PRP		w i	1	H-L%	4
5000000451	6000000614	sp	1	1	"We'll"	MD		l	0	H-L%	4
5000000451	6000000614	sp	1	1	all	DT		O l	1	H-L%	4
5000000451	6000000614	sp	1	1	assist	VB	L+H*	@	0	H-L%	4
5000000451	6000000614	sp	1	1	assist	VB	L+H*	s I s t	1	H-L%	4
5000000451	6000000614	sp	1	1	you	PRP		j u	1	H-L%	4
5000000451	6000000614	sp	1	1	;	:				H-L%	4
5000000451	6000000614	sp	1	2	he	PRP		h i	1	L-L%	5
5000000451	6000000614	sp	1	2	that	IN		D { t	1	L-L%	5
5000000451	6000000614	sp	1	2	flies	VBZ		f l AI z	1	L-L%	5
5000000451	6000000614	sp	1	2	shall	MD		S { l	1	L-L%	5
5000000451	6000000614	sp	1	2	die	VB	!H*	d AI	1	L-L%	5
5000000451	6000000614	sp	1	2	.	.				L-L%	5
5000000451	6000000623	sp	1	1	Thanks	NNS	L+H*	T { N k s	1	H-L%	4
5000000451	6000000623	sp	1	1	,	,				H-L%	4
5000000451	6000000623	sp	1	2	gentle	JJ	L+H*	dZ E n	1	H-L%	4
5000000451	6000000623	sp	1	2	gentle	JJ	L+H*	t @ l	0	H-L%	4
5000000451	6000000623	sp	1	2	Norfolk	NNP	L+H*	n O r	1	H-L%	4
