tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index
5000000535	6000000590	sp	1	9	ones	NNS	H*	w V n z	1	H-H%	5
5000000535	6000000590	sp	1	9	could	MD		k U d	1	H-H%	5
5000000535	6000000590	sp	1	9	have	VB	H*	h { v	1	H-H%	5
5000000535	6000000590	sp	1	9	weighed	VBN	H*	w EI d	1	H-H%	5
5000000535	6000000590	sp	1	9	Such	JJ	H*	s V tS	1	H-H%	5
5000000535	6000000590	sp	1	9	a	DT		@	0	H-H%	5
5000000535	6000000590	sp	1	9	compounded	VBN	L*	k @ m	0	H-H%	5
5000000535	6000000590	sp	1	9	compounded	VBN	L*	p aU n	1	H-H%	5
5000000535	6000000590	sp	1	9	compounded	VBN	L*	d @ d	0	H-H%	5
5000000535	6000000590	sp	1	9	one	CD		w V n	1	H-H%	5
5000000535	6000000590	sp	1	9	?	.				H-H%	5
5000000535	6000000614	sp	1	1	All	PDT		O l	1	L-L%	5
5000000535	6000000614	sp	1	1	the	DT		D @	0	L-L%	5
5000000535	6000000614	sp	1	1	whole	JJ	L+H*	h @U l	1	L-L%	5
5000000535	6000000614	sp	1	1	time	NN	L+H*	t AI m	1	L-L%	5
5000000535	6000000614	sp	1	1	I	PRP		AI	1	L-L%	5
5000000535	6000000614	sp	1	1	was	VBD	L+H*	w A z	1	L-L%	5
5000000535	6000000614	sp	1	1	my	PRP$		m AI	1	L-L%	5
5000000535	6000000614	sp	1	1	"chamber's"	NN	L+H*	tS EI m	1	L-L%	5
5000000535	6000000614	sp	1	1	"chamber's"	NN	L+H*	b r=	0	L-L%	5
5000000535	6000000614	sp	1	1	"chamber's"	POS		z	0	L-L%	5
5000000535	6000000614	sp	1	1	prisoner	NN	!H*	p r I	1	L-L%	5
5000000535	6000000614	sp	1	1	prisoner	NN	!H*	z @	0	L-L%	5
5000000535	6000000614	sp	1	1	prisoner	NN	!H*	n r=	0	L-L%	5
5000000535	6000000614	sp	1	1	.	.				L-L%	5
5000000535	6000000626	sp	1	1	Then	RB		D E n	1	H-L%	4
5000000535	6000000626	sp	1	1	you	PRP		j u	1	H-L%	4
5000000535	6000000626	sp	1	1	lost	VBD	L+H*	l O s t	1	H-L%	4
5000000535	6000000626	sp	1	1	The	DT		D @	0	H-L%	4
5000000535	6000000626	sp	1	1	view	NN	L+H*	v j u	1	H-L%	4
5000000535	6000000626	sp	1	1	of	IN		V v	1	H-L%	4
5000000535	6000000626	sp	1	1	earthly	JJ	L+H*	r=	1	H-L%	4
5000000535	6000000626	sp	1	1	earthly	JJ	L+H*	T l i	0	H-L%	4
5000000535	6000000626	sp	1	1	glory	NN	L+H*	g l O	1	H-L%	4
5000000535	6000000626	sp	1	1	glory	NN	L+H*	r i	0	H-L%	4
5000000535	6000000626	sp	1	1	:	:				H-L%	4
5000000535	6000000626	sp	1	2	men	NNS	L+H*	m E n	1	H-L%	4
5000000535	6000000626	sp	1	2	might	MD		m AI t	1	H-L%	4
5000000535	6000000626	sp	1	2	say	VB	L+H*	s EI	1	H-L%	4
5000000535	6000000626	sp	1	2	,	,				H-L%	4
5000000535	6000000626	sp	1	3	Till	IN		t I l	1	H-L%	4
5000000535	6000000626	sp	1	3	this	DT		D I s	1	H-L%	4
5000000535	6000000626	sp	1	3	time	NN	L+H*	t AI m	1	H-L%	4
5000000535	6000000626	sp	1	3	pomp	NN	L+H*	p A m p	1	H-L%	4
5000000535	6000000626	sp	1	3	was	VBD	L+H*	w A z	1	H-L%	4
5000000535	6000000626	sp	1	3	single	JJ	L+H*	s I N	1	H-L%	4
5000000535	6000000626	sp	1	3	single	JJ	L+H*	g @ l	0	H-L%	4
5000000535	6000000626	sp	1	3	,	,				H-L%	4
5000000535	6000000626	sp	1	4	but	CC		b V t	1	L-L%	5
5000000535	6000000626	sp	1	4	now	RB		n aU	1	L-L%	5
5000000535	6000000626	sp	1	4	married	VBN	!H*	m E	1	L-L%	5
5000000535	6000000626	sp	1	4	married	VBN	!H*	r i d	0	L-L%	5
5000000535	6000000626	sp	1	4	To	TO		t u	1	L-L%	5
5000000535	6000000626	sp	1	4	one	CD		w V n	1	L-L%	5
5000000535	6000000626	sp	1	4	above	IN		@	0	L-L%	5
5000000535	6000000626	sp	1	4	above	IN		b V v	1	L-L%	5
5000000535	6000000626	sp	1	4	itself	PRP		I t	0	L-L%	5
5000000535	6000000626	sp	1	4	itself	PRP		s E l f	1	L-L%	5
5000000535	6000000626	sp	1	4	.	.				L-L%	5
5000000535	6000000626	sp	2	1	Each	DT		i tS	1	H-L%	4
5000000535	6000000626	sp	2	1	following	VBG	L+H*	f A	1	H-L%	4
5000000535	6000000626	sp	2	1	following	VBG	L+H*	l @U	0	H-L%	4
5000000535	6000000626	sp	2	1	following	VBG	L+H*	I N	0	H-L%	4
5000000535	6000000626	sp	2	1	day	NN	L+H*	d EI	1	H-L%	4
5000000535	6000000626	sp	2	1	Became	IN		b I	0	H-L%	4
5000000535	6000000626	sp	2	1	Became	IN		k EI m	1	H-L%	4
5000000535	6000000626	sp	2	1	the	DT		D @	0	H-L%	4
5000000535	6000000626	sp	2	1	next	JJ	L+H*	n E k s t	1	H-L%	4
5000000535	6000000626	sp	2	1	"day's"	NN	L+H*	d EI	1	H-L%	4
5000000535	6000000626	sp	2	1	"day's"	POS		z	0	H-L%	4
5000000535	6000000626	sp	2	1	master	NN	L+H*	m { s	1	H-L%	4
5000000535	6000000626	sp	2	1	master	NN	L+H*	t r=	0	H-L%	4
5000000535	6000000626	sp	2	1	,	,				H-L%	4
5000000535	6000000626	sp	2	2	till	IN		t I l	1	H-L%	4
5000000535	6000000626	sp	2	2	the	DT		D @	0	H-L%	4
5000000535	6000000626	sp	2	2	last	JJ	L+H*	l { s t	1	H-L%	4
5000000535	6000000626	sp	2	2	Made	NNP	L+H*	m EI d	1	H-L%	4
5000000535	6000000626	sp	2	2	former	NN	L+H*	f O	1	H-L%	4
5000000535	6000000626	sp	2	2	former	NN	L+H*	r m r=	0	H-L%	4
5000000535	6000000626	sp	2	2	wonders	VBZ		w V n	1	H-L%	4
5000000535	6000000626	sp	2	2	wonders	VBZ		d r= z	0	H-L%	4
5000000535	6000000626	sp	2	2	its	PRP$		I t s	1	H-L%	4
5000000535	6000000626	sp	2	2	.	.				H-L%	4
5000000535	6000000626	sp	2	3	to-day	TO		t u	1	H-L%	4
5000000535	6000000626	sp	2	3	to-day	NN	L+H*	d EI	1	H-L%	4
5000000535	6000000626	sp	2	3	the	DT		D @	0	H-L%	4
5000000535	6000000626	sp	2	3	French	JJ	L+H*	f r E n tS	1	H-L%	4
5000000535	6000000626	sp	2	3	,	,				H-L%	4
5000000535	6000000626	sp	2	4	All	DT		O l	1	H-L%	4
5000000535	6000000626	sp	2	4	clinquant	NN	L+H*	k l I N k w n t	1	H-L%	4
5000000535	6000000626	sp	2	4	,	,				H-L%	4
5000000535	6000000626	sp	2	5	all	DT		O l	1	H-L%	4
5000000535	6000000626	sp	2	5	in	IN		I n	1	H-L%	4
5000000535	6000000626	sp	2	5	gold	NN	L+H*	g @U l d	1	H-L%	4
5000000535	6000000626	sp	2	5	,	,				H-L%	4
5000000535	6000000626	sp	2	6	like	IN		l AI k	1	H-L%	4
5000000535	6000000626	sp	2	6	heathen	NN	L+H*	h i	1	H-L%	4
5000000535	6000000626	sp	2	6	heathen	NN	L+H*	D @ n	0	H-L%	4
5000000535	6000000626	sp	2	6	gods	NNS	L+H*	g A d z	1	H-L%	4
5000000535	6000000626	sp	2	6	,	,				H-L%	4
5000000535	6000000626	sp	2	7	Shone	NNP	L+H*	S @U n	1	H-L%	4
5000000535	6000000626	sp	2	7	down	IN		d aU n	1	H-L%	4
5000000535	6000000626	sp	2	7	the	DT		D @	0	H-L%	4
5000000535	6000000626	sp	2	7	English	NNP	L+H*	I N	1	H-L%	4
5000000535	6000000626	sp	2	7	English	NNP	L+H*	g l I S	0	H-L%	4
5000000535	6000000626	sp	2	7	;	:				H-L%	4
5000000535	6000000626	sp	2	8	and	CC		{ n d	1	H-L%	4
5000000535	6000000626	sp	2	8	,	,				H-L%	4
5000000535	6000000626	sp	2	9	to-morrow	TO		t u	1	H-L%	4
5000000535	6000000626	sp	2	9	to-morrow	NN	L+H*	m A	1	H-L%	4
5000000535	6000000626	sp	2	9	to-morrow	NN	L+H*	r @U	0	H-L%	4
5000000535	6000000626	sp	2	9	,	,				H-L%	4
5000000535	6000000626	sp	2	10	they	PRP		D EI	1	H-L%	4
5000000535	6000000626	sp	2	10	Made	NNP	L+H*	m EI d	1	H-L%	4
5000000535	6000000626	sp	2	10	Britain	NNP	L+H*	b r I	1	H-L%	4
5000000535	6000000626	sp	2	10	Britain	NNP	L+H*	t @ n	0	H-L%	4
5000000535	6000000626	sp	2	10	India	NNP	L+H*	I n	1	H-L%	4
5000000535	6000000626	sp	2	10	India	NNP	L+H*	d i	0	H-L%	4
5000000535	6000000626	sp	2	10	India	NNP	L+H*	@	0	H-L%	4
5000000535	6000000626	sp	2	10	:	:				H-L%	4
5000000535	6000000626	sp	2	11	every	DT		E	1	L-L%	5
5000000535	6000000626	sp	2	11	every	DT		v r=	0	L-L%	5
5000000535	6000000626	sp	2	11	every	DT		i	0	L-L%	5
5000000535	6000000626	sp	2	11	man	NN	L+H*	m { n	1	L-L%	5
5000000535	6000000626	sp	2	11	that	IN		D { t	1	L-L%	5
5000000535	6000000626	sp	2	11	stood	VBD	L+H*	s	0	L-L%	5
5000000535	6000000626	sp	2	11	stood	VBD	L+H*	t U d	1	L-L%	5
5000000535	6000000626	sp	2	11	Showed	VBN	L+H*	S @U d	1	L-L%	5
5000000535	6000000626	sp	2	11	like	IN		l AI k	1	L-L%	5
5000000535	6000000626	sp	2	11	a	DT		@	0	L-L%	5
5000000535	6000000626	sp	2	11	mine	NN	!H*	m AI n	1	L-L%	5
5000000535	6000000626	sp	2	11	.	.				L-L%	5
5000000535	6000000626	sp	3	1	Their	PRP$		D E r	1	H-L%	4
5000000535	6000000626	sp	3	1	dwarfish	NN	L+H*	d w O r	1	H-L%	4
5000000535	6000000626	sp	3	1	dwarfish	NN	L+H*	f I S	0	H-L%	4
5000000535	6000000626	sp	3	1	pages	NNS	L+H*	p EI	1	H-L%	4
5000000535	6000000626	sp	3	1	pages	NNS	L+H*	dZ @ z	0	H-L%	4
5000000535	6000000626	sp	3	1	were	VBD	L+H*	w r=	0	H-L%	4
5000000535	6000000626	sp	3	1	As	IN		{ z	1	H-L%	4
5000000535	6000000626	sp	3	1	cherubins	NNS	L+H*	tS u	1	H-L%	4
5000000535	6000000626	sp	3	1	cherubins	NNS	L+H*	b I n z	0	H-L%	4
5000000535	6000000626	sp	3	1	,	,				H-L%	4
5000000535	6000000626	sp	3	2	all	DT		O l	1	H-L%	4
5000000535	6000000626	sp	3	2	gilt	NN	L+H*	g I l t	1	H-L%	4
5000000535	6000000626	sp	3	2	:	:				H-L%	4
5000000535	6000000626	sp	3	3	the	DT		D @	0	H-L%	4
5000000535	6000000626	sp	3	3	madams	NNS	L+H*	m {	1	H-L%	4
5000000535	6000000626	sp	3	3	madams	NNS	L+H*	d @ m z	0	H-L%	4
5000000535	6000000626	sp	3	3	too	RB		t u	1	H-L%	4
5000000535	6000000626	sp	3	3	,	,				H-L%	4
5000000535	6000000626	sp	3	4	Not	RB		n A t	1	H-L%	4
5000000535	6000000626	sp	3	4	used	VBN	L+H*	j u z d	1	H-L%	4
5000000535	6000000626	sp	3	4	to	TO		t u	1	H-L%	4
5000000535	6000000626	sp	3	4	toil	NN	L+H*	t OI l	1	H-L%	4
5000000535	6000000626	sp	3	4	,	,				H-L%	4
5000000535	6000000626	sp	3	5	did	VBD	L+H*	d I d	1	H-L%	4
5000000535	6000000626	sp	3	5	almost	RB		O	1	H-L%	4
5000000535	6000000626	sp	3	5	almost	RB		l m @U s t	0	H-L%	4
5000000535	6000000626	sp	3	5	sweat	NN	L+H*	s w E t	1	H-L%	4
5000000535	6000000626	sp	3	5	to	TO		t u	1	H-L%	4
5000000535	6000000626	sp	3	5	bear	VB	L+H*	b E r	1	H-L%	4
5000000535	6000000626	sp	3	5	The	DT		D @	0	H-L%	4
5000000535	6000000626	sp	3	5	pride	NN	L+H*	p r AI d	1	H-L%	4
5000000535	6000000626	sp	3	5	upon	IN		@	0	H-L%	4
5000000535	6000000626	sp	3	5	upon	IN		p A n	1	H-L%	4
5000000535	6000000626	sp	3	5	them	PRP		D E m	1	H-L%	4
5000000535	6000000626	sp	3	5	,	,				H-L%	4
5000000535	6000000626	sp	3	6	that	IN		D { t	1	H-L%	4
5000000535	6000000626	sp	3	6	their	PRP$		D E r	1	H-L%	4
5000000535	6000000626	sp	3	6	very	JJ	L+H*	v E	1	H-L%	4
5000000535	6000000626	sp	3	6	very	JJ	L+H*	r i	0	H-L%	4
5000000535	6000000626	sp	3	6	labour	NN	L+H*	l EI	1	H-L%	4
5000000535	6000000626	sp	3	6	labour	NN	L+H*	b aU r	0	H-L%	4
5000000535	6000000626	sp	3	6	Was	VBD	L+H*	w A z	1	H-L%	4
5000000535	6000000626	sp	3	6	to	TO		t u	1	H-L%	4
5000000535	6000000626	sp	3	6	them	PRP		D E m	1	H-L%	4
5000000535	6000000626	sp	3	6	as	IN		{ z	1	H-L%	4
5000000535	6000000626	sp	3	6	a	DT		@	0	H-L%	4
5000000535	6000000626	sp	3	6	painting	NN	L+H*	p EI n	1	H-L%	4
5000000535	6000000626	sp	3	6	painting	NN	L+H*	t I N	0	H-L%	4
5000000535	6000000626	sp	3	6	:	:				H-L%	4
5000000535	6000000626	sp	3	7	now	RB		n aU	1	H-L%	4
5000000535	6000000626	sp	3	7	this	DT		D I s	1	H-L%	4
5000000535	6000000626	sp	3	7	masque	JJ	L+H*	m { s k	1	H-L%	4
5000000535	6000000626	sp	3	7	Was	VBD	L+H*	w A z	1	H-L%	4
5000000535	6000000626	sp	3	7	cried	VBN	L+H*	k r AI d	1	H-L%	4
5000000535	6000000626	sp	3	7	incomparable	JJ	L+H*	I n	0	H-L%	4
5000000535	6000000626	sp	3	7	incomparable	JJ	L+H*	k A m	1	H-L%	4
5000000535	6000000626	sp	3	7	incomparable	JJ	L+H*	p r=	0	H-L%	4
5000000535	6000000626	sp	3	7	incomparable	JJ	L+H*	@	0	H-L%	4
5000000535	6000000626	sp	3	7	incomparable	JJ	L+H*	b @ l	0	H-L%	4
5000000535	6000000626	sp	3	7	;	:				H-L%	4
5000000535	6000000626	sp	3	8	and	CC		{ n d	1	L-L%	5
5000000535	6000000626	sp	3	8	the	DT		D @	0	L-L%	5
5000000535	6000000626	sp	3	8	ensuing	VBG	L+H*	E n	1	L-L%	5
5000000535	6000000626	sp	3	8	ensuing	VBG	L+H*	s u	0	L-L%	5
5000000535	6000000626	sp	3	8	ensuing	VBG	L+H*	I N	0	L-L%	5
5000000535	6000000626	sp	3	8	night	NN	L+H*	n AI t	1	L-L%	5
5000000535	6000000626	sp	3	8	Made	VBN	L+H*	m EI d	1	L-L%	5
5000000535	6000000626	sp	3	8	it	PRP		I t	1	L-L%	5
5000000535	6000000626	sp	3	8	a	DT		@	0	L-L%	5
5000000535	6000000626	sp	3	8	fool	NN	L+H*	f u l	1	L-L%	5
5000000535	6000000626	sp	3	8	and	CC		{ n d	1	L-L%	5
5000000535	6000000626	sp	3	8	beggar	NN	!H*	b E	1	L-L%	5
5000000535	6000000626	sp	3	8	beggar	NN	!H*	g r=	0	L-L%	5
5000000535	6000000626	sp	3	8	.	.				L-L%	5
5000000535	6000000626	sp	4	1	The	DT		D @	0	H-L%	4
5000000535	6000000626	sp	4	1	two	CD		t u	1	H-L%	4
5000000535	6000000626	sp	4	1	kings	NNS	L+H*	k I N z	1	H-L%	4
5000000535	6000000626	sp	4	1	,	,				H-L%	4
5000000535	6000000626	sp	4	2	Equal	NNP	L+H*	i	1	H-L%	4
5000000535	6000000626	sp	4	2	Equal	NNP	L+H*	k w @ l	0	H-L%	4
5000000535	6000000626	sp	4	2	in	IN		I n	1	H-L%	4
5000000535	6000000626	sp	4	2	lustre	NN	L+H*	l V s	1	H-L%	4
5000000535	6000000626	sp	4	2	lustre	NN	L+H*	t r=	0	H-L%	4
5000000535	6000000626	sp	4	2	,	,				H-L%	4
5000000535	6000000626	sp	4	3	were	VBD	L+H*	w r=	0	H-L%	4
5000000535	6000000626	sp	4	3	now	RB		n aU	1	H-L%	4
5000000535	6000000626	sp	4	3	best	JJS	L+H*	b E s t	1	H-L%	4
5000000535	6000000626	sp	4	3	,	,				H-L%	4
5000000535	6000000626	sp	4	4	now	RB		n aU	1	H-L%	4
5000000535	6000000626	sp	4	4	worst	JJS	L+H*	w r= s t	1	H-L%	4
5000000535	6000000626	sp	4	4	,	,				H-L%	4
5000000535	6000000626	sp	4	5	As	IN		{ z	1	H-L%	4
5000000535	6000000626	sp	4	5	presence	NN	L+H*	p r E	1	H-L%	4
5000000535	6000000626	sp	4	5	presence	NN	L+H*	z @ n s	0	H-L%	4
5000000535	6000000626	sp	4	5	did	VBD	L+H*	d I d	1	H-L%	4
5000000535	6000000626	sp	4	5	present	JJ	L+H*	p r i	0	H-L%	4
5000000535	6000000626	sp	4	5	present	JJ	L+H*	z E n t	1	H-L%	4
5000000535	6000000626	sp	4	5	them	PRP		D E m	1	H-L%	4
5000000535	6000000626	sp	4	5	;	:				H-L%	4
5000000535	6000000626	sp	4	6	him	PRP		h I m	1	H-L%	4
5000000535	6000000626	sp	4	6	in	IN		I n	1	H-L%	4
5000000535	6000000626	sp	4	6	eye	NN	L+H*	AI	1	H-L%	4
5000000535	6000000626	sp	4	6	,	,				H-L%	4
5000000535	6000000626	sp	4	7	Still	RB		s	0	H-L%	4
5000000535	6000000626	sp	4	7	Still	RB		t I l	1	H-L%	4
5000000535	6000000626	sp	4	7	him	PRP		h I m	1	H-L%	4
5000000535	6000000626	sp	4	7	in	IN		I n	1	H-L%	4
