tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index
5000000596	6000000606	sp	1	7	and	CC		{ n d	1	H-L%	4
5000000596	6000000606	sp	1	7	Sicil	NNP	L+H*	s I	1	H-L%	4
5000000596	6000000606	sp	1	7	Sicil	NNP	L+H*	s I l	0	H-L%	4
5000000596	6000000606	sp	1	7	,	,				H-L%	4
5000000596	6000000606	sp	1	8	The	DT		D @	0	H-L%	4
5000000596	6000000606	sp	1	8	Dukes	NNP	L+H*	d u k s	1	H-L%	4
5000000596	6000000606	sp	1	8	of	IN		V v	1	H-L%	4
5000000596	6000000606	sp	1	8	Orleans	NNP	L+H*	O	1	H-L%	4
5000000596	6000000606	sp	1	8	Orleans	NNP	L+H*	r l i	0	H-L%	4
5000000596	6000000606	sp	1	8	Orleans	NNP	L+H*	@ n z	0	H-L%	4
5000000596	6000000606	sp	1	8	,	,				H-L%	4
5000000596	6000000606	sp	1	9	Calaber	NNP	L+H*	k {	1	H-L%	4
5000000596	6000000606	sp	1	9	Calaber	NNP	L+H*	l @	0	H-L%	4
5000000596	6000000606	sp	1	9	Calaber	NNP	L+H*	b r=	0	H-L%	4
5000000596	6000000606	sp	1	9	,	,				H-L%	4
5000000596	6000000606	sp	1	10	Bretagne	NNP	L+H*	b r E	1	H-L%	4
5000000596	6000000606	sp	1	10	Bretagne	NNP	L+H*	t { n	0	H-L%	4
5000000596	6000000606	sp	1	10	and	CC		{ n d	1	H-L%	4
5000000596	6000000606	sp	1	10	Alencon	NNP	L+H*	@	0	H-L%	4
5000000596	6000000606	sp	1	10	Alencon	NNP	L+H*	l E n	1	H-L%	4
5000000596	6000000606	sp	1	10	Alencon	NNP	L+H*	k @ n	0	H-L%	4
5000000596	6000000606	sp	1	10	,	,				H-L%	4
5000000596	6000000606	sp	1	11	Seven	CD		s E	1	H-L%	4
5000000596	6000000606	sp	1	11	Seven	CD		v @ n	0	H-L%	4
5000000596	6000000606	sp	1	11	earls	NNS	L+H*	r= l z	1	H-L%	4
5000000596	6000000606	sp	1	11	,	,				H-L%	4
5000000596	6000000606	sp	1	12	twelve	CD		t w E l v	1	H-L%	4
5000000596	6000000606	sp	1	12	barons	NNS	L+H*	b {	1	H-L%	4
5000000596	6000000606	sp	1	12	barons	NNS	L+H*	r @ n z	0	H-L%	4
5000000596	6000000606	sp	1	12	and	CC		{ n d	1	H-L%	4
5000000596	6000000606	sp	1	12	twenty	CD		t w E n	1	H-L%	4
5000000596	6000000606	sp	1	12	twenty	CD		t i	0	H-L%	4
5000000596	6000000606	sp	1	12	reverend	NN	L+H*	r E	1	H-L%	4
5000000596	6000000606	sp	1	12	reverend	NN	L+H*	v r=	0	H-L%	4
5000000596	6000000606	sp	1	12	reverend	NN	L+H*	@ n d	0	H-L%	4
5000000596	6000000606	sp	1	12	bishops	NNS	L+H*	b I	1	H-L%	4
5000000596	6000000606	sp	1	12	bishops	NNS	L+H*	S @ p s	0	H-L%	4
5000000596	6000000606	sp	1	12	,	,				H-L%	4
5000000596	6000000606	sp	1	13	I	PRP		AI	1	H-L%	4
5000000596	6000000606	sp	1	13	have	VBP		h { v	1	H-L%	4
5000000596	6000000606	sp	1	13	performed	VBN	L+H*	p r=	0	H-L%	4
5000000596	6000000606	sp	1	13	performed	VBN	L+H*	f O r m d	1	H-L%	4
5000000596	6000000606	sp	1	13	my	PRP$		m AI	1	H-L%	4
5000000596	6000000606	sp	1	13	task	NN	L+H*	t { s k	1	H-L%	4
5000000596	6000000606	sp	1	13	and	CC		{ n d	1	H-L%	4
5000000596	6000000606	sp	1	13	was	VBD	L+H*	w A z	1	H-L%	4
5000000596	6000000606	sp	1	13	espoused	VBN	L+H*	I s	0	H-L%	4
5000000596	6000000606	sp	1	13	espoused	VBN	L+H*	p aU z d	1	H-L%	4
5000000596	6000000606	sp	1	13	:	:				H-L%	4
5000000596	6000000606	sp	1	14	And	CC		{ n d	1	H-L%	4
5000000596	6000000606	sp	1	14	humbly	RB		h V m	1	H-L%	4
5000000596	6000000606	sp	1	14	humbly	RB		b l i	0	H-L%	4
5000000596	6000000606	sp	1	14	now	RB		n aU	1	H-L%	4
5000000596	6000000606	sp	1	14	upon	IN		@	0	H-L%	4
5000000596	6000000606	sp	1	14	upon	IN		p A n	1	H-L%	4
5000000596	6000000606	sp	1	14	my	PRP$		m AI	1	H-L%	4
5000000596	6000000606	sp	1	14	bended	JJ	L+H*	b E n	1	H-L%	4
5000000596	6000000606	sp	1	14	bended	JJ	L+H*	d I d	0	H-L%	4
5000000596	6000000606	sp	1	14	knee	NN	L+H*	n i	1	H-L%	4
5000000596	6000000606	sp	1	14	,	,				H-L%	4
5000000596	6000000606	sp	1	15	In	IN		I n	1	H-L%	4
5000000596	6000000606	sp	1	15	sight	NN	L+H*	s AI t	1	H-L%	4
5000000596	6000000606	sp	1	15	of	IN		V v	1	H-L%	4
5000000596	6000000606	sp	1	15	England	NNP	L+H*	I N	1	H-L%	4
5000000596	6000000606	sp	1	15	England	NNP	L+H*	g l @ n d	0	H-L%	4
5000000596	6000000606	sp	1	15	and	CC		{ n d	1	H-L%	4
5000000596	6000000606	sp	1	15	her	PRP$		h r=	0	H-L%	4
5000000596	6000000606	sp	1	15	lordly	JJ	L+H*	l O r	1	H-L%	4
5000000596	6000000606	sp	1	15	lordly	JJ	L+H*	d l i	0	H-L%	4
5000000596	6000000606	sp	1	15	peers	NNS	L+H*	p I r z	1	H-L%	4
5000000596	6000000606	sp	1	15	,	,				H-L%	4
5000000596	6000000606	sp	1	16	Deliver	VB	L+H*	d I	0	H-L%	4
5000000596	6000000606	sp	1	16	Deliver	VB	L+H*	l I	1	H-L%	4
5000000596	6000000606	sp	1	16	Deliver	VB	L+H*	v r=	0	H-L%	4
5000000596	6000000606	sp	1	16	up	RP		V p	1	H-L%	4
5000000596	6000000606	sp	1	16	my	PRP$		m AI	1	H-L%	4
5000000596	6000000606	sp	1	16	title	NN	L+H*	t AI	1	H-L%	4
5000000596	6000000606	sp	1	16	title	NN	L+H*	t @ l	0	H-L%	4
5000000596	6000000606	sp	1	16	in	IN		I n	1	H-L%	4
5000000596	6000000606	sp	1	16	the	DT		D @	0	H-L%	4
5000000596	6000000606	sp	1	16	queen	NN	L+H*	k w i n	1	H-L%	4
5000000596	6000000606	sp	1	16	To	TO		t u	1	H-L%	4
5000000596	6000000606	sp	1	16	your	PRP$		j O r	1	H-L%	4
5000000596	6000000606	sp	1	16	most	RBS		m @U s t	1	H-L%	4
5000000596	6000000606	sp	1	16	gracious	JJ	L+H*	g r EI	1	H-L%	4
5000000596	6000000606	sp	1	16	gracious	JJ	L+H*	S @ s	0	H-L%	4
5000000596	6000000606	sp	1	16	hands	NNS	L+H*	h { n d z	1	H-L%	4
5000000596	6000000606	sp	1	16	,	,				H-L%	4
5000000596	6000000606	sp	1	17	that	WDT		D { t	1	H-L%	4
5000000596	6000000606	sp	1	17	are	VBP		A r	1	H-L%	4
5000000596	6000000606	sp	1	17	the	DT		D @	0	H-L%	4
5000000596	6000000606	sp	1	17	substance	NN	L+H*	s V b	1	H-L%	4
5000000596	6000000606	sp	1	17	substance	NN	L+H*	s t @ n s	0	H-L%	4
5000000596	6000000606	sp	1	17	Of	IN		V v	1	H-L%	4
5000000596	6000000606	sp	1	17	that	DT		D { t	1	H-L%	4
5000000596	6000000606	sp	1	17	great	JJ	L+H*	g r EI t	1	H-L%	4
5000000596	6000000606	sp	1	17	shadow	NN	L+H*	S {	1	H-L%	4
5000000596	6000000606	sp	1	17	shadow	NN	L+H*	d @U	0	H-L%	4
5000000596	6000000606	sp	1	17	I	PRP		AI	1	H-L%	4
5000000596	6000000606	sp	1	17	did	VBD	L+H*	d I d	1	H-L%	4
5000000596	6000000606	sp	1	17	represent	VB	L+H*	r E p	1	H-L%	4
5000000596	6000000606	sp	1	17	represent	VB	L+H*	r @	0	H-L%	4
5000000596	6000000606	sp	1	17	represent	VB	L+H*	z E n t	0	H-L%	4
5000000596	6000000606	sp	1	17	;	:				H-L%	4
5000000596	6000000606	sp	1	18	The	DT		D @	0	H-L%	4
5000000596	6000000606	sp	1	18	happiest	JJS	L+H*	h {	1	H-L%	4
5000000596	6000000606	sp	1	18	happiest	JJS	L+H*	p i	0	H-L%	4
5000000596	6000000606	sp	1	18	happiest	JJS	L+H*	@ s t	0	H-L%	4
5000000596	6000000606	sp	1	18	gift	NN	L+H*	g I f t	1	H-L%	4
5000000596	6000000606	sp	1	18	that	IN		D { t	1	H-L%	4
5000000596	6000000606	sp	1	18	ever	RB		E	1	H-L%	4
5000000596	6000000606	sp	1	18	ever	RB		v r=	0	H-L%	4
5000000596	6000000606	sp	1	18	marquess	JJ	L+H*	m A r	1	H-L%	4
5000000596	6000000606	sp	1	18	marquess	JJ	L+H*	k w @ s	0	H-L%	4
5000000596	6000000606	sp	1	18	gave	VBD	L+H*	g EI v	1	H-L%	4
5000000596	6000000606	sp	1	18	,	,				H-L%	4
5000000596	6000000606	sp	1	19	The	DT		D @	0	L-L%	5
5000000596	6000000606	sp	1	19	fairest	NN	L+H*	f E	1	L-L%	5
5000000596	6000000606	sp	1	19	fairest	NN	L+H*	r I s t	0	L-L%	5
5000000596	6000000606	sp	1	19	queen	NN	L+H*	k w i n	1	L-L%	5
5000000596	6000000606	sp	1	19	that	WDT		D { t	1	L-L%	5
5000000596	6000000606	sp	1	19	ever	RB		E	1	L-L%	5
5000000596	6000000606	sp	1	19	ever	RB		v r=	0	L-L%	5
5000000596	6000000606	sp	1	19	king	NN	L+H*	k I N	1	L-L%	5
5000000596	6000000606	sp	1	19	received	VBD	!H*	r @	0	L-L%	5
5000000596	6000000606	sp	1	19	received	VBD	!H*	s i v d	1	L-L%	5
5000000596	6000000606	sp	1	19	.	.				L-L%	5
5000000596	6000000660	sp	1	1	Suffolk	NNP	!H*	s V	1	H-L%	4
5000000596	6000000660	sp	1	1	Suffolk	NNP	!H*	f @ k	0	H-L%	4
5000000596	6000000660	sp	1	1	,	,				H-L%	4
5000000596	6000000660	sp	1	2	arise	VBP		r=	0	L-L%	5
5000000596	6000000660	sp	1	2	arise	VBP		AI z	1	L-L%	5
5000000596	6000000660	sp	1	2	.	.				L-L%	5
5000000596	6000000660	sp	2	1	Welcome	UH	L+H*	w E l	1	H-L%	4
5000000596	6000000660	sp	2	1	Welcome	UH	L+H*	k @ m	0	H-L%	4
5000000596	6000000660	sp	2	1	,	,				H-L%	4
5000000596	6000000660	sp	2	2	Queen	NNP	L+H*	k w i n	1	H-L%	4
5000000596	6000000660	sp	2	2	Margaret	NNP	L+H*	m A r	1	H-L%	4
5000000596	6000000660	sp	2	2	Margaret	NNP	L+H*	g r=	0	H-L%	4
5000000596	6000000660	sp	2	2	Margaret	NNP	L+H*	I t	0	H-L%	4
5000000596	6000000660	sp	2	2	:	:				H-L%	4
5000000596	6000000660	sp	2	3	I	PRP		AI	1	L-L%	5
5000000596	6000000660	sp	2	3	can	MD		k { n	1	L-L%	5
5000000596	6000000660	sp	2	3	express	VB	L+H*	I k	0	L-L%	5
5000000596	6000000660	sp	2	3	express	VB	L+H*	s p r E s	1	L-L%	5
5000000596	6000000660	sp	2	3	no	DT		n @U	1	L-L%	5
5000000596	6000000660	sp	2	3	kinder	NN	L+H*	k AI n	1	L-L%	5
5000000596	6000000660	sp	2	3	kinder	NN	L+H*	d r=	0	L-L%	5
5000000596	6000000660	sp	2	3	sign	NN	L+H*	s AI n	1	L-L%	5
5000000596	6000000660	sp	2	3	of	IN		V v	1	L-L%	5
5000000596	6000000660	sp	2	3	love	NN	L+H*	l V v	1	L-L%	5
5000000596	6000000660	sp	2	3	Than	IN		D { n	1	L-L%	5
5000000596	6000000660	sp	2	3	this	DT		D I s	1	L-L%	5
5000000596	6000000660	sp	2	3	kind	NN	L+H*	k AI n d	1	L-L%	5
5000000596	6000000660	sp	2	3	kiss	NN	!H*	k I s	1	L-L%	5
5000000596	6000000660	sp	2	3	.	.				L-L%	5
5000000596	6000000660	sp	3	1	O	UH	H*	@U	1	H-L%	4
5000000596	6000000660	sp	3	1	Lord	NNP	H*	l O r d	1	H-L%	4
5000000596	6000000660	sp	3	1	,	,				H-L%	4
5000000596	6000000660	sp	3	2	that	WDT		D { t	1	H-L%	4
5000000596	6000000660	sp	3	2	lends	VBZ		l E n d z	1	H-L%	4
5000000596	6000000660	sp	3	2	me	PRP		m i	1	H-L%	4
5000000596	6000000660	sp	3	2	life	NN	H*	l AI f	1	H-L%	4
5000000596	6000000660	sp	3	2	,	,				H-L%	4
5000000596	6000000660	sp	3	3	Lend	VB	H*	l E n d	1	L-L%	5
5000000596	6000000660	sp	3	3	me	PRP		m i	1	L-L%	5
5000000596	6000000660	sp	3	3	a	DT		@	0	L-L%	5
5000000596	6000000660	sp	3	3	heart	NN	H*	h A r t	1	L-L%	5
5000000596	6000000660	sp	3	3	replete	NN	H*	r i	0	L-L%	5
5000000596	6000000660	sp	3	3	replete	NN	H*	p l i t	1	L-L%	5
5000000596	6000000660	sp	3	3	with	IN		w I D	1	L-L%	5
5000000596	6000000660	sp	3	3	thankfulness	NN	H*	T { N	1	L-L%	5
5000000596	6000000660	sp	3	3	thankfulness	NN	H*	k f @	0	L-L%	5
5000000596	6000000660	sp	3	3	thankfulness	NN	H*	l n @ s	0	L-L%	5
5000000596	6000000660	sp	3	3	!	.				L-L%	5
5000000596	6000000660	sp	4	1	For	IN		f O r	1	H-L%	4
5000000596	6000000660	sp	4	1	thou	DT		D aU	1	H-L%	4
5000000596	6000000660	sp	4	1	hast	NN	L+H*	h { s t	1	H-L%	4
5000000596	6000000660	sp	4	1	given	VBN	L+H*	g I	1	H-L%	4
5000000596	6000000660	sp	4	1	given	VBN	L+H*	v @ n	0	H-L%	4
5000000596	6000000660	sp	4	1	me	PRP		m i	1	H-L%	4
5000000596	6000000660	sp	4	1	in	IN		I n	1	H-L%	4
5000000596	6000000660	sp	4	1	this	DT		D I s	1	H-L%	4
5000000596	6000000660	sp	4	1	beauteous	JJ	L+H*	b t i	1	H-L%	4
5000000596	6000000660	sp	4	1	beauteous	JJ	L+H*	@ s	0	H-L%	4
5000000596	6000000660	sp	4	1	face	NN	L+H*	f EI s	1	H-L%	4
5000000596	6000000660	sp	4	1	A	DT		@	0	H-L%	4
5000000596	6000000660	sp	4	1	world	NN	L+H*	w r= l d	1	H-L%	4
5000000596	6000000660	sp	4	1	of	IN		V v	1	H-L%	4
5000000596	6000000660	sp	4	1	earthly	JJ	L+H*	r=	1	H-L%	4
5000000596	6000000660	sp	4	1	earthly	JJ	L+H*	T l i	0	H-L%	4
5000000596	6000000660	sp	4	1	blessings	NNS	L+H*	b l E	1	H-L%	4
5000000596	6000000660	sp	4	1	blessings	NNS	L+H*	s I N z	0	H-L%	4
5000000596	6000000660	sp	4	1	to	TO		t u	1	H-L%	4
5000000596	6000000660	sp	4	1	my	PRP$		m AI	1	H-L%	4
5000000596	6000000660	sp	4	1	soul	NN	L+H*	s @U l	1	H-L%	4
5000000596	6000000660	sp	4	1	,	,				H-L%	4
5000000596	6000000660	sp	4	2	If	IN		I f	1	L-L%	6
5000000596	6000000660	sp	4	2	sympathy	NN	L+H*	s I m	1	L-L%	6
5000000596	6000000660	sp	4	2	sympathy	NN	L+H*	p @	0	L-L%	6
5000000596	6000000660	sp	4	2	sympathy	NN	L+H*	T i	0	L-L%	6
5000000596	6000000660	sp	4	2	of	IN		V v	1	L-L%	6
5000000596	6000000660	sp	4	2	love	NN	L+H*	l V v	1	L-L%	6
5000000596	6000000660	sp	4	2	unite	IN		j u	1	L-L%	6
5000000596	6000000660	sp	4	2	unite	IN		n AI t	0	L-L%	6
5000000596	6000000660	sp	4	2	our	PRP$		aU	1	L-L%	6
5000000596	6000000660	sp	4	2	our	PRP$		r=	0	L-L%	6
5000000596	6000000660	sp	4	2	thoughts	NNS	!H*	T O t s	1	L-L%	6
5000000596	6000000660	sp	4	2	.	.				L-L%	6
5000000596	6000000687	sp	1	1	Great	JJ	L+H*	g r EI t	1	H-L%	4
5000000596	6000000687	sp	1	1	King	NNP	L+H*	k I N	1	H-L%	4
5000000596	6000000687	sp	1	1	of	IN		V v	1	H-L%	4
5000000596	6000000687	sp	1	1	England	NNP	L+H*	I N	1	H-L%	4
5000000596	6000000687	sp	1	1	England	NNP	L+H*	g l @ n d	0	H-L%	4
5000000596	6000000687	sp	1	1	and	CC		{ n d	1	H-L%	4
5000000596	6000000687	sp	1	1	my	PRP$		m AI	1	H-L%	4
5000000596	6000000687	sp	1	1	gracious	JJ	L+H*	g r EI	1	H-L%	4
5000000596	6000000687	sp	1	1	gracious	JJ	L+H*	S @ s	0	H-L%	4
5000000596	6000000687	sp	1	1	lord	NN	L+H*	l O r d	1	H-L%	4
5000000596	6000000687	sp	1	1	,	,				H-L%	4
5000000596	6000000687	sp	1	2	The	DT		D @	0	H-L%	4
5000000596	6000000687	sp	1	2	mutual	JJ	L+H*	m j u	1	H-L%	4
5000000596	6000000687	sp	1	2	mutual	JJ	L+H*	tS @	0	H-L%	4
5000000596	6000000687	sp	1	2	mutual	JJ	L+H*	w @ l	0	H-L%	4
5000000596	6000000687	sp	1	2	conference	NN	L+H*	k A n	1	H-L%	4
5000000596	6000000687	sp	1	2	conference	NN	L+H*	f r=	0	H-L%	4
5000000596	6000000687	sp	1	2	conference	NN	L+H*	@ n s	0	H-L%	4
5000000596	6000000687	sp	1	2	that	IN		D { t	1	H-L%	4
5000000596	6000000687	sp	1	2	my	PRP$		m AI	1	H-L%	4
5000000596	6000000687	sp	1	2	mind	NN	L+H*	m AI n d	1	H-L%	4
5000000596	6000000687	sp	1	2	hath	NN	L+H*	h { T	1	H-L%	4
5000000596	6000000687	sp	1	2	had	VBD	L+H*	h { d	1	H-L%	4
5000000596	6000000687	sp	1	2	,	,				H-L%	4
5000000596	6000000687	sp	1	3	By	IN		b AI	1	H-L%	4
5000000596	6000000687	sp	1	3	day	NN	L+H*	d EI	1	H-L%	4
5000000596	6000000687	sp	1	3	,	,				H-L%	4
5000000596	6000000687	sp	1	4	by	IN		b AI	1	H-L%	4
5000000596	6000000687	sp	1	4	night	NN	L+H*	n AI t	1	H-L%	4
5000000596	6000000687	sp	1	4	,	,				H-L%	4
5000000596	6000000687	sp	1	5	waking	VBG	L+H*	w EI	1	H-L%	4
5000000596	6000000687	sp	1	5	waking	VBG	L+H*	k I N	0	H-L%	4
5000000596	6000000687	sp	1	5	and	CC		{ n d	1	H-L%	4
5000000596	6000000687	sp	1	5	in	IN		I n	1	H-L%	4
5000000596	6000000687	sp	1	5	my	PRP$		m AI	1	H-L%	4
5000000596	6000000687	sp	1	5	dreams	NNS	L+H*	d r i m z	1	H-L%	4
5000000596	6000000687	sp	1	5	,	,				H-L%	4
5000000596	6000000687	sp	1	6	In	IN		I n	1	H-L%	4
5000000596	6000000687	sp	1	6	courtly	DT		k O r	1	H-L%	4
5000000596	6000000687	sp	1	6	courtly	DT		t l i	0	H-L%	4
5000000596	6000000687	sp	1	6	company	NN	L+H*	k V m	1	H-L%	4
5000000596	6000000687	sp	1	6	company	NN	L+H*	p @	0	H-L%	4
5000000596	6000000687	sp	1	6	company	NN	L+H*	n i	0	H-L%	4
5000000596	6000000687	sp	1	6	or	CC		O r	1	H-L%	4
5000000596	6000000687	sp	1	6	at	IN		{ t	1	H-L%	4
5000000596	6000000687	sp	1	6	my	PRP$		m AI	1	H-L%	4
5000000596	6000000687	sp	1	6	beads	NNS	L+H*	b i d z	1	H-L%	4
5000000596	6000000687	sp	1	6	,	,				H-L%	4
5000000596	6000000687	sp	1	7	With	IN		w I D	1	H-L%	4
5000000596	6000000687	sp	1	7	you	PRP		j u	1	H-L%	4
5000000596	6000000687	sp	1	7	,	,				H-L%	4
5000000596	6000000687	sp	1	8	mine	PRP		m AI n	1	H-L%	4
5000000596	6000000687	sp	1	8	alder-liefest	NN	L+H*	O l	1	H-L%	4
5000000596	6000000687	sp	1	8	alder-liefest	NN	L+H*	d r=	0	H-L%	4
5000000596	6000000687	sp	1	8	alder-liefest	VBP		l i	1	H-L%	4
5000000596	6000000687	sp	1	8	alder-liefest	VBP		f @ s t	0	H-L%	4
5000000596	6000000687	sp	1	8	sovereign	JJ	L+H*	s A	1	H-L%	4
5000000596	6000000687	sp	1	8	sovereign	JJ	L+H*	v r @ n	0	H-L%	4
5000000596	6000000687	sp	1	8	,	,				H-L%	4
5000000596	6000000687	sp	1	9	Makes	VBZ		m EI k s	1	H-L%	4
5000000596	6000000687	sp	1	9	me	PRP		m i	1	H-L%	4
5000000596	6000000687	sp	1	9	the	DT		D @	0	H-L%	4
5000000596	6000000687	sp	1	9	bolder	NN	L+H*	b @U l	1	H-L%	4
5000000596	6000000687	sp	1	9	bolder	NN	L+H*	d r=	0	H-L%	4
5000000596	6000000687	sp	1	9	to	TO		t u	1	H-L%	4
5000000596	6000000687	sp	1	9	salute	VB	L+H*	s @	0	H-L%	4
5000000596	6000000687	sp	1	9	salute	VB	L+H*	l u t	1	H-L%	4
5000000596	6000000687	sp	1	9	my	PRP$		m AI	1	H-L%	4
5000000596	6000000687	sp	1	9	king	NN	L+H*	k I N	1	H-L%	4
5000000596	6000000687	sp	1	9	With	IN		w I D	1	H-L%	4
5000000596	6000000687	sp	1	9	ruder	JJ	L+H*	r u	1	H-L%	4
5000000596	6000000687	sp	1	9	ruder	JJ	L+H*	d r=	0	H-L%	4
5000000596	6000000687	sp	1	9	terms	NNS	L+H*	t r= m z	1	H-L%	4
5000000596	6000000687	sp	1	9	,	,				H-L%	4
5000000596	6000000687	sp	1	10	such	JJ	L+H*	s V tS	1	L-L%	5
5000000596	6000000687	sp	1	10	as	IN		{ z	1	L-L%	5
5000000596	6000000687	sp	1	10	my	PRP$		m AI	1	L-L%	5
5000000596	6000000687	sp	1	10	wit	NN	L+H*	w I t	1	L-L%	5
5000000596	6000000687	sp	1	10	affords	NNS	L+H*	@	0	L-L%	5
5000000596	6000000687	sp	1	10	affords	NNS	L+H*	f O r d z	1	L-L%	5
5000000596	6000000687	sp	1	10	And	CC		{ n d	1	L-L%	5
5000000596	6000000687	sp	1	10	overjoy	IN		@U	1	L-L%	5
5000000596	6000000687	sp	1	10	overjoy	IN		v r=	0	L-L%	5
5000000596	6000000687	sp	1	10	overjoy	IN		dZ OI	0	L-L%	5
