tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index
5000000358	6000000368	sp	2	6	heaven	NN	L+H*	h E	1	H-L%	4
5000000358	6000000368	sp	2	6	heaven	NN	L+H*	v @ n	0	H-L%	4
5000000358	6000000368	sp	2	6	,	,				H-L%	4
5000000358	6000000368	sp	2	7	All	DT		O l	1	H-L%	4
5000000358	6000000368	sp	2	7	of	IN		V v	1	H-L%	4
5000000358	6000000368	sp	2	7	one	CD		w V n	1	H-L%	4
5000000358	6000000368	sp	2	7	nature	NN	L+H*	n EI	1	H-L%	4
5000000358	6000000368	sp	2	7	nature	NN	L+H*	tS r=	0	H-L%	4
5000000358	6000000368	sp	2	7	,	,				H-L%	4
5000000358	6000000368	sp	2	8	of	IN		V v	1	H-L%	4
5000000358	6000000368	sp	2	8	one	CD		w V n	1	H-L%	4
5000000358	6000000368	sp	2	8	substance	NN	L+H*	s V b	1	H-L%	4
5000000358	6000000368	sp	2	8	substance	NN	L+H*	s t @ n s	0	H-L%	4
5000000358	6000000368	sp	2	8	bred	VBD	L+H*	b r E d	1	H-L%	4
5000000358	6000000368	sp	2	8	,	,				H-L%	4
5000000358	6000000368	sp	2	9	Did	VBD	L+H*	d I d	1	H-L%	4
5000000358	6000000368	sp	2	9	lately	RB		l EI	1	H-L%	4
5000000358	6000000368	sp	2	9	lately	RB		t l i	0	H-L%	4
5000000358	6000000368	sp	2	9	meet	VB	L+H*	m i t	1	H-L%	4
5000000358	6000000368	sp	2	9	in	IN		I n	1	H-L%	4
5000000358	6000000368	sp	2	9	the	DT		D @	0	H-L%	4
5000000358	6000000368	sp	2	9	intestine	JJ	L+H*	I n	0	H-L%	4
5000000358	6000000368	sp	2	9	intestine	JJ	L+H*	t E s	1	H-L%	4
5000000358	6000000368	sp	2	9	intestine	JJ	L+H*	t @ n	0	H-L%	4
5000000358	6000000368	sp	2	9	shock	NN	L+H*	S A k	1	H-L%	4
5000000358	6000000368	sp	2	9	And	CC		{ n d	1	H-L%	4
5000000358	6000000368	sp	2	9	furious	JJ	L+H*	f j U	1	H-L%	4
5000000358	6000000368	sp	2	9	furious	JJ	L+H*	r i	0	H-L%	4
5000000358	6000000368	sp	2	9	furious	JJ	L+H*	@ s	0	H-L%	4
5000000358	6000000368	sp	2	9	close	NN	L+H*	k l @U s	1	H-L%	4
5000000358	6000000368	sp	2	9	of	IN		V v	1	H-L%	4
5000000358	6000000368	sp	2	9	civil	JJ	L+H*	s I	1	H-L%	4
5000000358	6000000368	sp	2	9	civil	JJ	L+H*	v @ l	0	H-L%	4
5000000358	6000000368	sp	2	9	butchery	NN	L+H*	b U	1	H-L%	4
5000000358	6000000368	sp	2	9	butchery	NN	L+H*	tS r=	0	H-L%	4
5000000358	6000000368	sp	2	9	butchery	NN	L+H*	i	0	H-L%	4
5000000358	6000000368	sp	2	9	Shall	MD		S { l	1	H-L%	4
5000000358	6000000368	sp	2	9	now	RB		n aU	1	H-L%	4
5000000358	6000000368	sp	2	9	,	,				H-L%	4
5000000358	6000000368	sp	2	10	in	IN		I n	1	H-L%	4
5000000358	6000000368	sp	2	10	mutual	JJ	L+H*	m j u	1	H-L%	4
5000000358	6000000368	sp	2	10	mutual	JJ	L+H*	tS @	0	H-L%	4
5000000358	6000000368	sp	2	10	mutual	JJ	L+H*	w @ l	0	H-L%	4
5000000358	6000000368	sp	2	10	well-beseeming	NN	L+H*	w E l	1	H-L%	4
5000000358	6000000368	sp	2	10	well-beseeming	IN		b E	1	H-L%	4
5000000358	6000000368	sp	2	10	well-beseeming	IN		s i	0	H-L%	4
5000000358	6000000368	sp	2	10	well-beseeming	IN		m I N	0	H-L%	4
5000000358	6000000368	sp	2	10	ranks	NNS	L+H*	r { N k s	1	H-L%	4
5000000358	6000000368	sp	2	10	,	,				H-L%	4
5000000358	6000000368	sp	2	11	March	NNP	L+H*	m A r tS	1	H-L%	4
5000000358	6000000368	sp	2	11	all	DT		O l	1	H-L%	4
5000000358	6000000368	sp	2	11	one	CD		w V n	1	H-L%	4
5000000358	6000000368	sp	2	11	way	NN	L+H*	w EI	1	H-L%	4
5000000358	6000000368	sp	2	11	and	CC		{ n d	1	H-L%	4
5000000358	6000000368	sp	2	11	be	VB	L+H*	b i	1	H-L%	4
5000000358	6000000368	sp	2	11	no	DT		n @U	1	H-L%	4
5000000358	6000000368	sp	2	11	more	JJR	L+H*	m O r	1	H-L%	4
5000000358	6000000368	sp	2	11	opposed	VBN	L+H*	@	0	H-L%	4
5000000358	6000000368	sp	2	11	opposed	VBN	L+H*	p @U z d	1	H-L%	4
5000000358	6000000368	sp	2	11	Against	IN		@	0	H-L%	4
5000000358	6000000368	sp	2	11	Against	IN		g E n s t	1	H-L%	4
5000000358	6000000368	sp	2	11	acquaintance	NN	L+H*	@	0	H-L%	4
5000000358	6000000368	sp	2	11	acquaintance	NN	L+H*	k w EI n	1	H-L%	4
5000000358	6000000368	sp	2	11	acquaintance	NN	L+H*	t @ n s	0	H-L%	4
5000000358	6000000368	sp	2	11	,	,				H-L%	4
5000000358	6000000368	sp	2	12	kindred	VBD	L+H*	k I n	1	H-L%	4
5000000358	6000000368	sp	2	12	kindred	VBD	L+H*	d r I d	0	H-L%	4
5000000358	6000000368	sp	2	12	and	CC		{ n d	1	H-L%	4
5000000358	6000000368	sp	2	12	allies	NNS	L+H*	{	1	H-L%	4
5000000358	6000000368	sp	2	12	allies	NNS	L+H*	l AI z	0	H-L%	4
5000000358	6000000368	sp	2	12	:	:				H-L%	4
5000000358	6000000368	sp	2	13	The	DT		D @	0	H-L%	4
5000000358	6000000368	sp	2	13	edge	NN	L+H*	E dZ	1	H-L%	4
5000000358	6000000368	sp	2	13	of	IN		V v	1	H-L%	4
5000000358	6000000368	sp	2	13	war	NN	L+H*	w O r	1	H-L%	4
5000000358	6000000368	sp	2	13	,	,				H-L%	4
5000000358	6000000368	sp	2	14	like	IN		l AI k	1	H-L%	4
5000000358	6000000368	sp	2	14	an	DT		{ n	1	H-L%	4
5000000358	6000000368	sp	2	14	ill-sheathed	JJ	L+H*	I l	1	H-L%	4
5000000358	6000000368	sp	2	14	ill-sheathed	JJ	L+H*	S i D d	1	H-L%	4
5000000358	6000000368	sp	2	14	knife	NN	L+H*	n AI f	1	H-L%	4
5000000358	6000000368	sp	2	14	,	,				H-L%	4
5000000358	6000000368	sp	2	15	No	RB		n @U	1	L-L%	5
5000000358	6000000368	sp	2	15	more	RBR		m O r	1	L-L%	5
5000000358	6000000368	sp	2	15	shall	MD		S { l	1	L-L%	5
5000000358	6000000368	sp	2	15	cut	VB	L+H*	k V t	1	L-L%	5
5000000358	6000000368	sp	2	15	his	PRP$		h I z	1	L-L%	5
5000000358	6000000368	sp	2	15	master	NN	!H*	m { s	1	L-L%	5
5000000358	6000000368	sp	2	15	master	NN	!H*	t r=	0	L-L%	5
5000000358	6000000368	sp	2	15	.	.				L-L%	5
5000000358	6000000368	sp	3	1	Therefore	RB		D E r	1	H-L%	4
5000000358	6000000368	sp	3	1	Therefore	RB		f O r	0	H-L%	4
5000000358	6000000368	sp	3	1	,	,				H-L%	4
5000000358	6000000368	sp	3	2	friends	NNS	L+H*	f r E n d z	1	H-L%	4
5000000358	6000000368	sp	3	2	,	,				H-L%	4
5000000358	6000000368	sp	3	3	As	RB		{ z	1	H-L%	4
5000000358	6000000368	sp	3	3	far	RB		f A r	1	H-L%	4
5000000358	6000000368	sp	3	3	as	IN		{ z	1	H-L%	4
5000000358	6000000368	sp	3	3	to	TO		t u	1	H-L%	4
5000000358	6000000368	sp	3	3	the	DT		D @	0	H-L%	4
5000000358	6000000368	sp	3	3	sepulchre	NN	L+H*	s E p	1	H-L%	4
5000000358	6000000368	sp	3	3	sepulchre	NN	L+H*	j @ l k r	0	H-L%	4
5000000358	6000000368	sp	3	3	of	IN		V v	1	H-L%	4
5000000358	6000000368	sp	3	3	Christ	NNP	L+H*	k r AI s t	1	H-L%	4
5000000358	6000000368	sp	3	3	,	,				H-L%	4
5000000358	6000000368	sp	3	4	Whose	DT		h u z	1	H-L%	4
5000000358	6000000368	sp	3	4	soldier	NN	L+H*	s @U l	1	H-L%	4
5000000358	6000000368	sp	3	4	soldier	NN	L+H*	dZ r=	0	H-L%	4
5000000358	6000000368	sp	3	4	now	RB		n aU	1	H-L%	4
5000000358	6000000368	sp	3	4	,	,				H-L%	4
5000000358	6000000368	sp	3	5	under	IN		V n	1	H-L%	4
5000000358	6000000368	sp	3	5	under	IN		d r=	0	H-L%	4
5000000358	6000000368	sp	3	5	whose	WP$		h u z	1	H-L%	4
5000000358	6000000368	sp	3	5	blessed	VBN	L+H*	b l E s t	1	H-L%	4
5000000358	6000000368	sp	3	5	cross	NN	L+H*	k r O s	1	H-L%	4
5000000358	6000000368	sp	3	5	We	PRP		w i	1	H-L%	4
5000000358	6000000368	sp	3	5	are	VBP		A r	1	H-L%	4
5000000358	6000000368	sp	3	5	impressed	VBN	L+H*	I m	0	H-L%	4
5000000358	6000000368	sp	3	5	impressed	VBN	L+H*	p r E s t	1	H-L%	4
5000000358	6000000368	sp	3	5	and	CC		{ n d	1	H-L%	4
5000000358	6000000368	sp	3	5	engaged	VBN	L+H*	E n	0	H-L%	4
5000000358	6000000368	sp	3	5	engaged	VBN	L+H*	g EI dZ d	1	H-L%	4
5000000358	6000000368	sp	3	5	to	TO		t u	1	H-L%	4
5000000358	6000000368	sp	3	5	fight	VB	L+H*	f AI t	1	H-L%	4
5000000358	6000000368	sp	3	5	,	,				H-L%	4
5000000358	6000000368	sp	3	6	Forthwith	IN		f O r	1	H-L%	4
5000000358	6000000368	sp	3	6	Forthwith	IN		T w I T	0	H-L%	4
5000000358	6000000368	sp	3	6	a	DT		@	0	H-L%	4
5000000358	6000000368	sp	3	6	power	NN	L+H*	p aU	1	H-L%	4
5000000358	6000000368	sp	3	6	power	NN	L+H*	r=	0	H-L%	4
5000000358	6000000368	sp	3	6	of	IN		V v	1	H-L%	4
5000000358	6000000368	sp	3	6	English	NNP	L+H*	I N	1	H-L%	4
5000000358	6000000368	sp	3	6	English	NNP	L+H*	g l I S	0	H-L%	4
5000000358	6000000368	sp	3	6	shall	MD		S { l	1	H-L%	4
5000000358	6000000368	sp	3	6	we	PRP		w i	1	H-L%	4
5000000358	6000000368	sp	3	6	levy	VB	L+H*	l E	1	H-L%	4
5000000358	6000000368	sp	3	6	levy	VB	L+H*	v i	0	H-L%	4
5000000358	6000000368	sp	3	6	;	:				H-L%	4
5000000358	6000000368	sp	3	7	Whose	JJ	L+H*	h u z	1	L-L%	5
5000000358	6000000368	sp	3	7	arms	NNS	L+H*	A r m z	1	L-L%	5
5000000358	6000000368	sp	3	7	were	VBD	L+H*	w r=	0	L-L%	5
5000000358	6000000368	sp	3	7	moulded	VBN	L+H*	m @U l	1	L-L%	5
5000000358	6000000368	sp	3	7	moulded	VBN	L+H*	d I d	0	L-L%	5
5000000358	6000000368	sp	3	7	in	IN		I n	1	L-L%	5
5000000358	6000000368	sp	3	7	their	PRP$		D E r	1	L-L%	5
5000000358	6000000368	sp	3	7	"mother's"	NN	L+H*	m V	1	L-L%	5
5000000358	6000000368	sp	3	7	"mother's"	NN	L+H*	D r=	0	L-L%	5
5000000358	6000000368	sp	3	7	"mother's"	POS		z	0	L-L%	5
5000000358	6000000368	sp	3	7	womb	NN	L+H*	w u m	1	L-L%	5
5000000358	6000000368	sp	3	7	To	TO		t u	1	L-L%	5
5000000358	6000000368	sp	3	7	chase	VB	L+H*	tS EI s	1	L-L%	5
5000000358	6000000368	sp	3	7	these	DT		D i z	1	L-L%	5
5000000358	6000000368	sp	3	7	pagans	NNS	L+H*	p EI	1	L-L%	5
5000000358	6000000368	sp	3	7	pagans	NNS	L+H*	g @ n z	0	L-L%	5
5000000358	6000000368	sp	3	7	in	IN		I n	1	L-L%	5
5000000358	6000000368	sp	3	7	those	DT		D @U z	1	L-L%	5
5000000358	6000000368	sp	3	7	holy	JJ	L+H*	h @U	1	L-L%	5
5000000358	6000000368	sp	3	7	holy	JJ	L+H*	l i	0	L-L%	5
5000000358	6000000368	sp	3	7	fields	NNS	L+H*	f i l d z	1	L-L%	5
5000000358	6000000368	sp	3	7	Over	IN		@U	1	L-L%	5
5000000358	6000000368	sp	3	7	Over	IN		v r=	0	L-L%	5
5000000358	6000000368	sp	3	7	whose	WP$		h u z	1	L-L%	5
5000000358	6000000368	sp	3	7	acres	NNS	L+H*	EI	1	L-L%	5
5000000358	6000000368	sp	3	7	acres	NNS	L+H*	k r= z	0	L-L%	5
5000000358	6000000368	sp	3	7	walked	VBD	L+H*	w O k t	1	L-L%	5
5000000358	6000000368	sp	3	7	those	DT		D @U z	1	L-L%	5
5000000358	6000000368	sp	3	7	blessed	VBN	L+H*	b l E s t	1	L-L%	5
5000000358	6000000368	sp	3	7	feet	NNS	L+H*	f i t	1	L-L%	5
5000000358	6000000368	sp	3	7	Which	WDT		w I tS	1	L-L%	5
5000000358	6000000368	sp	3	7	fourteen	CD		f O r	1	L-L%	5
5000000358	6000000368	sp	3	7	fourteen	CD		t i n	0	L-L%	5
5000000358	6000000368	sp	3	7	hundred	CD		h V n	1	L-L%	5
5000000358	6000000368	sp	3	7	hundred	CD		d r @ d	0	L-L%	5
5000000358	6000000368	sp	3	7	years	NNS	L+H*	j I r z	1	L-L%	5
5000000358	6000000368	sp	3	7	ago	RB		@	0	L-L%	5
5000000358	6000000368	sp	3	7	ago	RB		g @U	1	L-L%	5
5000000358	6000000368	sp	3	7	were	VBD	L+H*	w r=	0	L-L%	5
5000000358	6000000368	sp	3	7	nailed	VBN	L+H*	n EI l d	1	L-L%	5
5000000358	6000000368	sp	3	7	For	IN		f O r	1	L-L%	5
5000000358	6000000368	sp	3	7	our	PRP$		aU	1	L-L%	5
5000000358	6000000368	sp	3	7	our	PRP$		r=	0	L-L%	5
5000000358	6000000368	sp	3	7	advantage	NN	L+H*	{ d	0	L-L%	5
5000000358	6000000368	sp	3	7	advantage	NN	L+H*	v { n	1	L-L%	5
5000000358	6000000368	sp	3	7	advantage	NN	L+H*	t I dZ	0	L-L%	5
5000000358	6000000368	sp	3	7	on	IN		A n	1	L-L%	5
5000000358	6000000368	sp	3	7	the	DT		D @	0	L-L%	5
5000000358	6000000368	sp	3	7	bitter	JJ	L+H*	b I	1	L-L%	5
5000000358	6000000368	sp	3	7	bitter	JJ	L+H*	t r=	0	L-L%	5
5000000358	6000000368	sp	3	7	cross	NN	!H*	k r O s	1	L-L%	5
5000000358	6000000368	sp	3	7	.	.				L-L%	5
5000000358	6000000368	sp	4	1	But	CC		b V t	1	H-L%	4
5000000358	6000000368	sp	4	1	this	DT		D I s	1	H-L%	4
5000000358	6000000368	sp	4	1	our	PRP$		aU	1	H-L%	4
5000000358	6000000368	sp	4	1	our	PRP$		r=	0	H-L%	4
5000000358	6000000368	sp	4	1	purpose	NN	L+H*	p r=	1	H-L%	4
5000000358	6000000368	sp	4	1	purpose	NN	L+H*	p @ s	0	H-L%	4
5000000358	6000000368	sp	4	1	now	RB		n aU	1	H-L%	4
5000000358	6000000368	sp	4	1	is	VBZ		I z	1	H-L%	4
5000000358	6000000368	sp	4	1	twelve	CD		t w E l v	1	H-L%	4
5000000358	6000000368	sp	4	1	month	NN	L+H*	m V n T	1	H-L%	4
5000000358	6000000368	sp	4	1	old	JJ	L+H*	@U l d	1	H-L%	4
5000000358	6000000368	sp	4	1	,	,				H-L%	4
5000000358	6000000368	sp	4	2	And	CC		{ n d	1	H-L%	4
5000000358	6000000368	sp	4	2	bootless	JJ	L+H*	b u	1	H-L%	4
5000000358	6000000368	sp	4	2	bootless	JJ	L+H*	t l @ s	0	H-L%	4
5000000358	6000000368	sp	4	2	tis	NN	L+H*	t i z	1	H-L%	4
5000000358	6000000368	sp	4	2	to	TO		t u	1	H-L%	4
5000000358	6000000368	sp	4	2	tell	VB	L+H*	t E l	1	H-L%	4
5000000358	6000000368	sp	4	2	you	PRP		j u	1	H-L%	4
5000000358	6000000368	sp	4	2	we	PRP		w i	1	H-L%	4
5000000358	6000000368	sp	4	2	will	MD		w I l	1	H-L%	4
5000000358	6000000368	sp	4	2	go	VB	!H*	g @U	1	H-L%	4
5000000358	6000000368	sp	4	2	:	:				H-L%	4
5000000358	6000000368	sp	4	3	Therefore	RB		D E r	1	L-L%	5
5000000358	6000000368	sp	4	3	Therefore	RB		f O r	0	L-L%	5
5000000358	6000000368	sp	4	3	we	PRP		w i	1	L-L%	5
5000000358	6000000368	sp	4	3	meet	VBP		m i t	1	L-L%	5
5000000358	6000000368	sp	4	3	not	RB		n A t	1	L-L%	5
5000000358	6000000368	sp	4	3	now	RB		n aU	1	L-L%	5
5000000358	6000000368	sp	4	3	.	.				L-L%	5
5000000358	6000000368	sp	5	1	Then	RB		D E n	1	H-L%	4
5000000358	6000000368	sp	5	1	let	VB	L+H*	l E t	1	H-L%	4
5000000358	6000000368	sp	5	1	me	PRP		m i	1	H-L%	4
5000000358	6000000368	sp	5	1	hear	VB	L+H*	h I r	1	H-L%	4
5000000358	6000000368	sp	5	1	Of	IN		V v	1	H-L%	4
5000000358	6000000368	sp	5	1	you	PRP		j u	1	H-L%	4
5000000358	6000000368	sp	5	1	,	,				H-L%	4
5000000358	6000000368	sp	5	2	my	PRP$		m AI	1	H-L%	4
5000000358	6000000368	sp	5	2	gentle	JJ	L+H*	dZ E n	1	H-L%	4
5000000358	6000000368	sp	5	2	gentle	JJ	L+H*	t @ l	0	H-L%	4
5000000358	6000000368	sp	5	2	cousin	NN	L+H*	k V	1	H-L%	4
5000000358	6000000368	sp	5	2	cousin	NN	L+H*	z @ n	0	H-L%	4
5000000358	6000000368	sp	5	2	Westmoreland	NNP	L+H*	w E s	0	H-L%	4
5000000358	6000000368	sp	5	2	Westmoreland	NNP	L+H*	t m O	1	H-L%	4
5000000358	6000000368	sp	5	2	Westmoreland	NNP	L+H*	r l @ n d	0	H-L%	4
5000000358	6000000368	sp	5	2	,	,				H-L%	4
5000000358	6000000368	sp	5	3	What	WP		w V t	1	L-L%	6
5000000358	6000000368	sp	5	3	yesternight	NN	L+H*	j E s	1	L-L%	6
5000000358	6000000368	sp	5	3	yesternight	NN	L+H*	t r=	0	L-L%	6
5000000358	6000000368	sp	5	3	yesternight	NN	L+H*	n AI t	0	L-L%	6
5000000358	6000000368	sp	5	3	our	PRP$		aU	1	L-L%	6
5000000358	6000000368	sp	5	3	our	PRP$		r=	0	L-L%	6
5000000358	6000000368	sp	5	3	council	NN	L+H*	k aU n	1	L-L%	6
5000000358	6000000368	sp	5	3	council	NN	L+H*	s @ l	0	L-L%	6
5000000358	6000000368	sp	5	3	did	VBD	L+H*	d I d	1	L-L%	6
5000000358	6000000368	sp	5	3	decree	JJ	L+H*	d I k	0	L-L%	6
5000000358	6000000368	sp	5	3	decree	JJ	L+H*	r i	1	L-L%	6
5000000358	6000000368	sp	5	3	In	IN		I n	1	L-L%	6
5000000358	6000000368	sp	5	3	forwarding	VBG	L+H*	f O	1	L-L%	6
5000000358	6000000368	sp	5	3	forwarding	VBG	L+H*	r w r=	0	L-L%	6
5000000358	6000000368	sp	5	3	forwarding	VBG	L+H*	d I N	0	L-L%	6
5000000358	6000000368	sp	5	3	this	DT		D I s	1	L-L%	6
